"Date" "Year" "Quarter" "Appr..status" "Seq.No." "Sampling.type" "Vessel" "Trip" "Station" "Gear" "Mesh.size" "Validity..haul." "Subsample" "Fate" "Processing" "Catagory" "Max.maturity" "Subdiv." "Rect." "ICES" "Depth" "Fishno" "LngtClass" "Age" "Age.quality" "IndWgt" "Sex" "Maturity" "Otolithno" "Spmen.note" "Fat.content..code." "Age.quality...code." "Nematodes..code." "Area" "Area_Year"
"145970" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 83 180 3 NA 35 "" NA NA "" NA NA NA 28 "28.1992"
"145971" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 82 180 3 NA 35 "" NA NA "" NA NA NA 28 "28.1992"
"145972" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 81 180 3 NA 35 "" NA NA "" NA NA NA 28 "28.1992"
"145973" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 80 180 3 NA 35 "" NA NA "" NA NA NA 28 "28.1992"
"145974" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 79 180 3 NA 35 "" NA NA "" NA NA NA 28 "28.1992"
"145975" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 78 180 3 NA 35 "" NA NA "" NA NA NA 28 "28.1992"
"145976" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 77 180 3 NA 35 "" NA NA "" NA NA NA 28 "28.1992"
"145977" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 84 180 4 NA 35 "" NA NA "" NA NA NA 28 "28.1992"
"145978" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 91 185 2 NA 37 "" NA NA "" NA NA NA 28 "28.1992"
"145979" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 93 185 2 NA 37 "" NA NA "" NA NA NA 28 "28.1992"
"145980" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 86 185 3 NA 37 "" NA NA "" NA NA NA 28 "28.1992"
"145981" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 95 185 3 NA 37 "" NA NA "" NA NA NA 28 "28.1992"
"145982" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 89 185 3 NA 37 "" NA NA "" NA NA NA 28 "28.1992"
"145983" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 87 185 3 NA 37 "" NA NA "" NA NA NA 28 "28.1992"
"145984" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 88 185 4 NA 37 "" NA NA "" NA NA NA 28 "28.1992"
"145985" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 94 185 4 NA 37 "" NA NA "" NA NA NA 28 "28.1992"
"145986" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 90 185 4 NA 37 "" NA NA "" NA NA NA 28 "28.1992"
"145987" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 92 185 5 NA 37 "" NA NA "" NA NA NA 28 "28.1992"
"145988" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 99 190 2 NA 41 "" NA NA "" NA NA NA 28 "28.1992"
"145989" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 96 190 3 NA 41 "" NA NA "" NA NA NA 28 "28.1992"
"145990" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 102 190 3 NA 41 "" NA NA "" NA NA NA 28 "28.1992"
"145991" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 98 190 3 NA 41 "" NA NA "" NA NA NA 28 "28.1992"
"145992" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 97 190 3 NA 41 "" NA NA "" NA NA NA 28 "28.1992"
"145993" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 101 190 4 NA 41 "" NA NA "" NA NA NA 28 "28.1992"
"145994" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 105 190 4 NA 41 "" NA NA "" NA NA NA 28 "28.1992"
"145995" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 104 190 4 NA 41 "" NA NA "" NA NA NA 28 "28.1992"
"145996" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 103 190 4 NA 41 "" NA NA "" NA NA NA 28 "28.1992"
"145997" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 100 190 5 NA 41 "" NA NA "" NA NA NA 28 "28.1992"
"145998" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 108 195 3 NA 45 "" NA NA "" NA NA NA 28 "28.1992"
"145999" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 114 195 3 NA 45 "" NA NA "" NA NA NA 28 "28.1992"
"146000" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 106 195 4 NA 45 "" NA NA "" NA NA NA 28 "28.1992"
"146001" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 115 195 4 NA 45 "" NA NA "" NA NA NA 28 "28.1992"
"146002" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 113 195 4 NA 45 "" NA NA "" NA NA NA 28 "28.1992"
"146003" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 112 195 4 NA 45 "" NA NA "" NA NA NA 28 "28.1992"
"146004" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 111 195 4 NA 45 "" NA NA "" NA NA NA 28 "28.1992"
"146005" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 110 195 4 NA 45 "" NA NA "" NA NA NA 28 "28.1992"
"146006" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 109 195 4 NA 45 "" NA NA "" NA NA NA 28 "28.1992"
"146007" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 107 195 4 NA 45 "" NA NA "" NA NA NA 28 "28.1992"
"146008" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 117 200 3 NA 48 "" NA NA "" NA NA NA 28 "28.1992"
"146009" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 120 200 4 NA 48 "" NA NA "" NA NA NA 28 "28.1992"
"146010" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 125 200 4 NA 48 "" NA NA "" NA NA NA 28 "28.1992"
"146011" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 124 200 4 NA 48 "" NA NA "" NA NA NA 28 "28.1992"
"146012" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 122 200 4 NA 48 "" NA NA "" NA NA NA 28 "28.1992"
"146013" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 116 200 5 NA 48 "" NA NA "" NA NA NA 28 "28.1992"
"146014" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 121 200 5 NA 48 "" NA NA "" NA NA NA 28 "28.1992"
"146015" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 119 200 5 NA 48 "" NA NA "" NA NA NA 28 "28.1992"
"146016" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 118 200 5 NA 48 "" NA NA "" NA NA NA 28 "28.1992"
"146017" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 123 200 6 NA 48 "" NA NA "" NA NA NA 28 "28.1992"
"146018" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 129 205 3 NA 52 "" NA NA "" NA NA NA 28 "28.1992"
"146019" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 131 205 3 NA 52 "" NA NA "" NA NA NA 28 "28.1992"
"146020" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 128 205 4 NA 52 "" NA NA "" NA NA NA 28 "28.1992"
"146021" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 135 205 4 NA 52 "" NA NA "" NA NA NA 28 "28.1992"
"146022" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 130 205 4 NA 52 "" NA NA "" NA NA NA 28 "28.1992"
"146023" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 126 205 5 NA 52 "" NA NA "" NA NA NA 28 "28.1992"
"146024" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 133 205 5 NA 52 "" NA NA "" NA NA NA 28 "28.1992"
"146025" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 127 205 6 NA 52 "" NA NA "" NA NA NA 28 "28.1992"
"146026" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 134 205 6 NA 52 "" NA NA "" NA NA NA 28 "28.1992"
"146027" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 132 205 6 NA 52 "" NA NA "" NA NA NA 28 "28.1992"
"146028" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 136 210 4 NA 55 "" NA NA "" NA NA NA 28 "28.1992"
"146029" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 142 210 4 NA 55 "" NA NA "" NA NA NA 28 "28.1992"
"146030" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 140 210 4 NA 55 "" NA NA "" NA NA NA 28 "28.1992"
"146031" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 138 210 4 NA 55 "" NA NA "" NA NA NA 28 "28.1992"
"146032" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 137 210 5 NA 55 "" NA NA "" NA NA NA 28 "28.1992"
"146033" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 145 210 5 NA 55 "" NA NA "" NA NA NA 28 "28.1992"
"146034" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 143 210 5 NA 55 "" NA NA "" NA NA NA 28 "28.1992"
"146035" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 139 210 5 NA 55 "" NA NA "" NA NA NA 28 "28.1992"
"146036" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 144 210 6 NA 55 "" NA NA "" NA NA NA 28 "28.1992"
"146037" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 141 210 7 NA 55 "" NA NA "" NA NA NA 28 "28.1992"
"146038" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 146 215 3 NA 58 "" NA NA "" NA NA NA 28 "28.1992"
"146039" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 153 215 3 NA 58 "" NA NA "" NA NA NA 28 "28.1992"
"146040" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 148 215 4 NA 58 "" NA NA "" NA NA NA 28 "28.1992"
"146041" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 147 215 5 NA 58 "" NA NA "" NA NA NA 28 "28.1992"
"146042" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 155 215 5 NA 58 "" NA NA "" NA NA NA 28 "28.1992"
"146043" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 154 215 5 NA 58 "" NA NA "" NA NA NA 28 "28.1992"
"146044" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 152 215 5 NA 58 "" NA NA "" NA NA NA 28 "28.1992"
"146045" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 149 215 5 NA 58 "" NA NA "" NA NA NA 28 "28.1992"
"146046" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 151 215 6 NA 58 "" NA NA "" NA NA NA 28 "28.1992"
"146048" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 157 220 3 NA 62 "" NA NA "" NA NA NA 28 "28.1992"
"146049" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 162 220 4 NA 62 "" NA NA "" NA NA NA 28 "28.1992"
"146050" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 156 220 5 NA 62 "" NA NA "" NA NA NA 28 "28.1992"
"146051" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 163 220 5 NA 62 "" NA NA "" NA NA NA 28 "28.1992"
"146052" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 161 220 5 NA 62 "" NA NA "" NA NA NA 28 "28.1992"
"146053" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 158 220 5 NA 62 "" NA NA "" NA NA NA 28 "28.1992"
"146054" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 159 220 6 NA 62 "" NA NA "" NA NA NA 28 "28.1992"
"146055" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 165 220 6 NA 62 "" NA NA "" NA NA NA 28 "28.1992"
"146056" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 160 220 6 NA 62 "" NA NA "" NA NA NA 28 "28.1992"
"146057" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 164 220 7 NA 62 "" NA NA "" NA NA NA 28 "28.1992"
"146058" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 167 225 4 NA 63 "" NA NA "" NA NA NA 28 "28.1992"
"146059" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 173 225 4 NA 63 "" NA NA "" NA NA NA 28 "28.1992"
"146060" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 166 225 5 NA 63 "" NA NA "" NA NA NA 28 "28.1992"
"146061" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 175 225 5 NA 63 "" NA NA "" NA NA NA 28 "28.1992"
"146062" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 169 225 5 NA 63 "" NA NA "" NA NA NA 28 "28.1992"
"146063" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 168 225 5 NA 63 "" NA NA "" NA NA NA 28 "28.1992"
"146064" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 170 225 6 NA 63 "" NA NA "" NA NA NA 28 "28.1992"
"146065" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 171 225 6 NA 63 "" NA NA "" NA NA NA 28 "28.1992"
"146066" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 172 225 7 NA 63 "" NA NA "" NA NA NA 28 "28.1992"
"146067" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 174 225 8 NA 63 "" NA NA "" NA NA NA 28 "28.1992"
"146068" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 179 230 3 NA 72 "" NA NA "" NA NA NA 28 "28.1992"
"146069" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 176 230 4 NA 72 "" NA NA "" NA NA NA 28 "28.1992"
"146070" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 184 230 4 NA 72 "" NA NA "" NA NA NA 28 "28.1992"
"146071" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 183 230 4 NA 72 "" NA NA "" NA NA NA 28 "28.1992"
"146072" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 177 230 5 NA 72 "" NA NA "" NA NA NA 28 "28.1992"
"146073" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 185 230 5 NA 72 "" NA NA "" NA NA NA 28 "28.1992"
"146074" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 180 230 5 NA 72 "" NA NA "" NA NA NA 28 "28.1992"
"146075" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 178 230 6 NA 72 "" NA NA "" NA NA NA 28 "28.1992"
"146076" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 182 230 6 NA 72 "" NA NA "" NA NA NA 28 "28.1992"
"146077" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 181 230 6 NA 72 "" NA NA "" NA NA NA 28 "28.1992"
"146078" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 187 235 4 NA 75 "" NA NA "" NA NA NA 28 "28.1992"
"146079" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 192 235 5 NA 75 "" NA NA "" NA NA NA 28 "28.1992"
"146080" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 193 235 5 NA 75 "" NA NA "" NA NA NA 28 "28.1992"
"146081" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 186 235 6 NA 75 "" NA NA "" NA NA NA 28 "28.1992"
"146082" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 195 235 6 NA 75 "" NA NA "" NA NA NA 28 "28.1992"
"146083" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 194 235 6 NA 75 "" NA NA "" NA NA NA 28 "28.1992"
"146084" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 191 235 6 NA 75 "" NA NA "" NA NA NA 28 "28.1992"
"146085" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 190 235 6 NA 75 "" NA NA "" NA NA NA 28 "28.1992"
"146086" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 189 235 6 NA 75 "" NA NA "" NA NA NA 28 "28.1992"
"146087" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 188 235 6 NA 75 "" NA NA "" NA NA NA 28 "28.1992"
"146088" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 197 240 3 NA 78 "" NA NA "" NA NA NA 28 "28.1992"
"146089" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 200 240 5 NA 78 "" NA NA "" NA NA NA 28 "28.1992"
"146090" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 205 240 5 NA 78 "" NA NA "" NA NA NA 28 "28.1992"
"146091" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 196 240 5 NA 78 "" NA NA "" NA NA NA 28 "28.1992"
"146092" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 198 240 6 NA 78 "" NA NA "" NA NA NA 28 "28.1992"
"146093" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 204 240 6 NA 78 "" NA NA "" NA NA NA 28 "28.1992"
"146094" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 202 240 6 NA 78 "" NA NA "" NA NA NA 28 "28.1992"
"146095" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 201 240 6 NA 78 "" NA NA "" NA NA NA 28 "28.1992"
"146096" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 199 240 6 NA 78 "" NA NA "" NA NA NA 28 "28.1992"
"146097" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 203 240 7 NA 78 "" NA NA "" NA NA NA 28 "28.1992"
"146098" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 210 245 4 NA 85 "" NA NA "" NA NA NA 28 "28.1992"
"146099" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 206 245 6 NA 85 "" NA NA "" NA NA NA 28 "28.1992"
"146100" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 208 245 6 NA 85 "" NA NA "" NA NA NA 28 "28.1992"
"146101" "10/13/92" 1992 4 "Final" 469 2 "SEPI" 44 205 321 10 "V" 0 8 0 9 8 "28" 4564 "45G9" 110 207 245 6 NA 85 "" NA NA "" NA NA NA 28 "28.1992"
